ID,VideoID,Title,YouTuber,Link,Duration,Train / Val,Mini / Full Set,Nation or Area (Inferred by GPT),"State, Province, or City (Inferred by GPT and refined by human)",Discarded Length at the Begininning (second),Discarded Length at the Ending (second)
129,3OYm8USTSc8,Tampa Florida - 4K HDR - Relaxing Ride Driving Downtown - Cloudy Day,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=3OYm8USTSc8,46:25,Train,Full,United States of America,Florida,90,30
130,3QF_uHdXmjA,_Driving-Driving Los Angeles 8K HDR Dolby Vision - Mulholland to Downtown LA (Los Santos) Part III.,Relaxing Scenes - Driving,https://www.youtube.com/watch?v=3QF_uHdXmjA,1:53:29,Train,Full,United States of America,California,90,30
131,3SyYUQQNk8k,4K DRIVE Buenos Aires TRAVEL vlog ARGENTINA 4K video GoPro 9,4K DRIVE,https://www.youtube.com/watch?v=3SyYUQQNk8k,43:25,Train,Full,Argentina,Buenos Aires,90,60
132,3U0DNqluwHA,"Bartow to Lakeland, Florida: a drive on US 98 and the Polk Parkway, Florida 570, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=3U0DNqluwHA,19:44,Train,Full,United States of America,Florida,90,60
133,3VpuBzWLVnU,"Boreas Pass to Breckenridge, Colorado during the peak of Fall Colors, a drive in 4K",takemytripdotcom,https://www.youtube.com/watch?v=3VpuBzWLVnU,37:59,Train,Full,United States of America,Colorado,90,60
134,3W5Ncp93Itw,Pebble Beach 4K - Millionaire Golf Paradise - 17 Mile Drive,J Utah,https://www.youtube.com/watch?v=3W5Ncp93Itw,53:18,Train,Full,United States of America,California,90,30
135,3YfMVccjpL8,"A loop around Davie, Florida: Hollywood, Cooper City, Stirling Road, I-595 & the Florida Turnpike 4K",takemytripdotcom,https://www.youtube.com/watch?v=3YfMVccjpL8,25:06,Train,Full,United States of America,Florida,90,60
136,3ai7SUaPoHM,Driving Toronto 4K HDR - Toronto's Midtown Manhattan - Harbourfront to Downtown Yonge,J Utah,https://www.youtube.com/watch?v=3ai7SUaPoHM,54:10,Train,Full,Canada,Ontario,90,60
137,3dmC_pGfn8I,"Driving Downtown Long Beach | Los Angeles, California USA [4K UHD 60fps]",Road Therapy,https://www.youtube.com/watch?v=3dmC_pGfn8I,58:19,Train,Full,United States of America,California,90,60
138,3ma3yXXc3V8,Chicago 4K - Sunset Drive - Driving Downtown,J Utah,https://www.youtube.com/watch?v=3ma3yXXc3V8,1:15:01,Train,Full,United States of America,Illinois,90,30
139,3mbymqhKFJI,4K DRIVE La Barra at sunset PUNTA del ESTE Uruguay 4k video,4K DRIVE,https://www.youtube.com/watch?v=3mbymqhKFJI,9:33,Train,Full,Uruguay,Punta del Este,90,60
140,3q7dbEdgH2c,Driving Bel Air Neighborhood in Los Angeles | California USA [4K UHD 60fps],Road Therapy,https://www.youtube.com/watch?v=3q7dbEdgH2c,41:42,Train,Full,United States of America,California,90,60
141,3tlpBsN3ZRM,Driving Downtown - Denver 4K - Colorado USA,J Utah,https://www.youtube.com/watch?v=3tlpBsN3ZRM,32:52,Train,Full,United States of America,Colorado,90,30
142,3ty7xyoqGpA,"Dirt Road Adventure! Gold Camp Road, Old Stage Road, from Colorado Springs to Victor, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=3ty7xyoqGpA,1:18:22,Train,Full,United States of America,Colorado,90,60
143,3wNb482U6Gw,"Capitol Reef National Park's Scenic Drive at Sunset, in & out in 4K, then to Torrey, Bicknell U-24",takemytripdotcom,https://www.youtube.com/watch?v=3wNb482U6Gw,1:16:25,Train,Full,United States of America,Utah,90,60
144,3waBgn_N22c,Tokyo 4K - Driving Downtown - Central Tokyo - Japan,J Utah,https://www.youtube.com/watch?v=3waBgn_N22c,51:30,Train,Full,Japan,Tokyo,90,30
145,3xTbO0NSuNo,Bangkok 4K - Skyline Expressway Sunrise - Driving Downtown,J Utah,https://www.youtube.com/watch?v=3xTbO0NSuNo,34:03,Train,Full,Thailand,Bangkok,90,30
146,3xqN51D8gls,"Louisville, Kentucky 4K Street Tour - Driving to and inside Downtown Louisville.",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=3xqN51D8gls,20:00,Train,Full,United States of America,Kentucky,90,60
147,3xtdmWIw6aM,Hokkaido Drive 4K｜Rumoi to Nayoro（留萌→名寄）,tombo walking,https://www.youtube.com/watch?v=3xtdmWIw6aM,2:20:01,Train,Full,Japan,Hokkaido,90,60
148,4-jtiQRLCsI,"最美杭新景高速 Hangzhou City - Tonglu County, the most beautiful Hangxinjing Expressway driving - 4K",Zhejiang Street Scenes,https://www.youtube.com/watch?v=4-jtiQRLCsI,23:01,Train,Full,China,Zhejiang,90,60
149,408tDCkG4ZE,Milan Italy 4K - Morning Drive - Driving Downtown,J Utah,https://www.youtube.com/watch?v=408tDCkG4ZE,43:01,Train,Full,Italy,Milan,90,30
150,40ekL7x8YRc,"A 4K Drive through Bridger Canyon, to Bozeman, Montana, around Sunset: Bridger Bowl, Wilsall",takemytripdotcom,https://www.youtube.com/watch?v=40ekL7x8YRc,46:34,Train,Full,United States of America,Montana,90,60
151,42YrRgQIQLI,【4K】東京ドライブ|TOKYO DRIVE/34.8km/2023年5月,guruguru,https://www.youtube.com/watch?v=42YrRgQIQLI,1:40:22,Train,Full,Japan,Tokyo,300,60
152,44Z4T_wRVmM,Detroit 4K - Neon Nightlife - Driving Downtown,J Utah,https://www.youtube.com/watch?v=44Z4T_wRVmM,34:08,Train,Full,United States of America,Michigan,90,30
153,4As_BiXq-Nc,"Driving entire Fairfax Avenue, Los Angeles | California USA [4K UHD 60]",Road Therapy,https://www.youtube.com/watch?v=4As_BiXq-Nc,24:20,Train,Full,United States of America,California,90,60
154,4BmxX6Ipxpo,Bangkok 4K - Driving Downtown - Worlds 1 Visited City,J Utah,https://www.youtube.com/watch?v=4BmxX6Ipxpo,36:30,Train,Full,Thailand,Bangkok,90,30
155,4DwcRKumMdQ,D400 Part 3 Driving to K?yce?iz,Gezeyenti,https://www.youtube.com/watch?v=4DwcRKumMdQ,46:32,Train,Full,Turkey,Köyceğiz,90,30
156,4FpjubwEayQ,Fort Lauderdale Florida - 4K HDR - Relaxing Ride Driving Downtown,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=4FpjubwEayQ,59:44,Train,Full,United States of America,Florida,90,30
157,4GGQV-7xaWg,4K Driving in Chicagos Lakeview & Wrigleyville Neighbourhoods - Tour - USA - 2022,USA Thrill,https://www.youtube.com/watch?v=4GGQV-7xaWg,38:14,Train,Full,United States of America,Illinois,90,30
158,4GnS6oXtgPg,"Driving Coronado, San Diego | USA California [4K UHD 60fps]",Road Therapy,https://www.youtube.com/watch?v=4GnS6oXtgPg,41:25,Train,Full,United States of America,California,90,60
159,4KBuweIiQKQ,Malibu - 21 Miles of Scenic Beauty | Pacific Coast Highway Scenic Drive | California - USA [4K UHD],Road Therapy,https://www.youtube.com/watch?v=4KBuweIiQKQ,45:40,Train,Full,United States of America,California,90,60
160,4LrBW3DHETg,Driving Downtown - Miami Millionaires Row 4K - USA,J Utah,https://www.youtube.com/watch?v=4LrBW3DHETg,12:11,Train,Full,United States of America,Florida,90,30
161,4M4bOSd5MtM,Driving in Rocky Mountains 4K (Jasper),Sunday Driver,https://www.youtube.com/watch?v=4M4bOSd5MtM,42:14,Train,Full,Canada,Alberta,90,30
162,4O9NjssWvqA,Driving to A?va Istanbul- Turkey Travel Guide,Gezeyenti,https://www.youtube.com/watch?v=4O9NjssWvqA,32:35,Train,Full,Turkey,"Ağva, Istanbul",90,30
163,4Pgi-lTwWHs,"Interstate 80 Across Nevada: Reno to Fernley, in 4K HD",takemytripdotcom,https://www.youtube.com/watch?v=4Pgi-lTwWHs,37:00,Train,Full,United States of America,Nevada,90,60
164,4QSmqlH1bws,Rural Indiana 4K - Driving through Cornfields and Rural Indiana at Dusk - USA [4K],Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=4QSmqlH1bws,25:24,Train,Full,United States of America,Indiana,90,60
165,4RJo1Q5yfd8,Driving In Changsha Kaifu District and Downtown Financial Area 湖南长沙,Walk East,https://www.youtube.com/watch?v=4RJo1Q5yfd8,43:28,Train,Full,China,Hunan,180,30
166,4XGR4us7C-I,Driving From Manhattan NY to Peddlers Village PA [4K 60FPS],NYC Taxi Driver,https://www.youtube.com/watch?v=4XGR4us7C-I,1:48:46,Train,Full,United States of America,New York,90,60
167,4ZAoyD8w-Yo,"The North Dakota Plains: Regent, New England, Belfield on ND 21, 22, & US 85: 4K Drive",takemytripdotcom,https://www.youtube.com/watch?v=4ZAoyD8w-Yo,1:20:17,Train,Full,United States of America,North Dakota,90,60
168,4b2Y4WN3frY,西安驾车之旅-7000年的文明史，世界四大古都之一-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=4b2Y4WN3frY,1:36:46,Train,Full,China,Shaanxi,90,60
169,4e7PwnCmGrs,Driving in Santa Monica Mountains - Scenic Drive | California USA [4K UHD],Road Therapy,https://www.youtube.com/watch?v=4e7PwnCmGrs,11:18,Train,Full,United States of America,California,90,60
170,4iZzR4W-eJY,"Driving from D.C. to Tysons Corner, Virginia 4K Street Tour - I-66 Through Rosslyn to Tysons",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=4iZzR4W-eJY,21:31,Train,Full,United States of America,Virginia,90,60
171,4kN0G2XTEbs,Driving entire Wilshire Boulevard from Santa Monica to Downtown Los Angeles [4K UHD 60fps] Nov 2021,Road Therapy,https://www.youtube.com/watch?v=4kN0G2XTEbs,1:07:11,Train,Full,United States of America,California,90,60
172,4nk-3xiPNjU,[4K] LA Driving I-110 Harbor Freeway (North) - San Pedro to Pasadena in Los Angeles CA,Wind Walk Travel Videos ?,https://www.youtube.com/watch?v=4nk-3xiPNjU,43:15,Train,Full,United States of America,California,90,30
173,4sAOcae30zk,DENVER -The Capital of Colorado driving in downtown Denver Colorado Denver 4K,City Driving Tour,https://www.youtube.com/watch?v=4sAOcae30zk,1:12:38,Train,Full,United States of America,Colorado,90,30
174,4u2IWNWAcus,Exploring the Scenic Beauty of Durham Epic 4K Driving Tour!,4k DRIVE TOUR,https://www.youtube.com/watch?v=4u2IWNWAcus,1:14:37,Train,Full,United Kingdom,Durham,90,30
175,4uhMg5na888,Driving Los Angeles 4K HDR - Downtown Sunrise - USA.,J Utah,https://www.youtube.com/watch?v=4uhMg5na888,44:47,Train,Full,United States of America,California,90,30
176,4w5zjKIYu1I,"Chicago - Driving in Chicago, Illinois (Part 2) - Lake Shore Dr into Michigan Ave.",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=4w5zjKIYu1I,4:48,Train,Full,United States of America,Illinois,90,60
177,4zao-NGOjpk,"4K _ Drive Seoul, Korea 편안한 음악과 출근길 같이하기, 드라이브 노원-수도권제1순환고속도로_가양","Drive & Walk Drive with me in Seoul, Korea",https://www.youtube.com/watch?v=4zao-NGOjpk,32:53,Train,Full,Republic of Korea,Seoul,90,60
178,4zcgCx2MjMQ,Los Angeles 4K - Sunset Strip - Driving Downtown USA,J Utah,https://www.youtube.com/watch?v=4zcgCx2MjMQ,31:34,Train,Full,United States of America,California,90,30
179,50Uf_T12OGY,Driving Downtown - Torontos Main Street 4K - Canada,J Utah,https://www.youtube.com/watch?v=50Uf_T12OGY,21:09,Train,Full,Canada,Toronto,90,30
180,52veipNtsI0,London 4K - British Celebrity - Driving Downtown - Chelsea London England,J Utah,https://www.youtube.com/watch?v=52veipNtsI0,28:50,Train,Full,United Kingdom,London,90,30
181,53LvorxpEGA,"A sunset drive along Canon City's Skyline Drive, Colorado in 4K from TakeMyTrip",takemytripdotcom,https://www.youtube.com/watch?v=53LvorxpEGA,18:04,Train,Full,United States of America,Colorado,90,60
182,53sfBRoRkgM,"Glenwood Canyon & eastbound on Interstate 70, US 24 to Minturn, Colorado, scenic 4K fall drive",takemytripdotcom,https://www.youtube.com/watch?v=53sfBRoRkgM,1:02:42,Train,Full,United States of America,Colorado,90,60
183,53ts3tWfYu0,【4K】東京ドライブTOKYO DRIVE193km2023年3月,guruguru,https://www.youtube.com/watch?v=53ts3tWfYu0,49:11,Train,Full,Japan,Tokyo,90,30
184,5Er2IdfnzUc,4K Walking in Gatlinburg Tennessee - One of the best mountain towns of America! (part 1) - 2021 USA,USA Thrill,https://www.youtube.com/watch?v=5Er2IdfnzUc,40:15,Train,Full,United States of America,Tennessee,90,30
185,5F3Hnkhw0fw,Driving Downtown - Chicago Riverfront 4K - USA,J Utah,https://www.youtube.com/watch?v=5F3Hnkhw0fw,13:42,Train,Full,United States of America,Illinois,90,30
186,5I9GwlucI7U,Driving rom Uptown Manhattan to Nesconset Long Island,NYC Taxi Driver,https://www.youtube.com/watch?v=5I9GwlucI7U,1:22:40,Train,Mini,United States of America,New York,90,60
187,5LZQjdDSDss,[4K] San Clemente to Laguna Beach Pacific Coast Highway Dana Point State Route 1 Orange County,omw,https://www.youtube.com/watch?v=5LZQjdDSDss,1:02:48,Train,Full,United States of America,California,90,30
188,5UXqK3OogMY,Boston 4K - Seaport District - Driving Downtown,J Utah,https://www.youtube.com/watch?v=5UXqK3OogMY,20:37,Train,Full,United States of America,Massachusetts,90,30
189,5UlnDo94Fu0,"Fall drive up & over Guanella Pass, just off I-70, Georgetown to Grant via Guanella Pass road, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=5UlnDo94Fu0,57:16,Train,Full,United States of America,Colorado,90,60
190,5XNlNtFx7gQ,"Knoxville, Tennessee 4K Street Tour - Driving Downtown and around the University of Tennessee Area",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=5XNlNtFx7gQ,23:37,Train,Mini,United States of America,Tennessee,90,60
191,5XpbUaPMM70,Austin Texas - 4K - Come With US For A Relaxing Ride Driving Downtown On A Rainy Day [ASMR],The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=5XpbUaPMM70,60:35,Train,Full,United States of America,Texas,90,30
192,5Y33yKlXMos,Northern Ireland 4K - Causeway Coastal - Scenic Drive.,J Utah,https://www.youtube.com/watch?v=5Y33yKlXMos,39:41,Train,Full,United Kingdom,Northern Ireland,90,30
193,5bdCk5AQ9Kw,Driving Downtown - Cape Town 4K - South Africa Sunset,J Utah,https://www.youtube.com/watch?v=5bdCk5AQ9Kw,51:18,Train,Full,South Africa,Cape Town,90,30
194,5dMD26Orh38,Driving Downtown - Toronto University 4K - Canada,J Utah,https://www.youtube.com/watch?v=5dMD26Orh38,10:04,Train,Full,Canada,Toronto,90,30
195,5egM39ULSlY,"Westerville, Ohio 4K Street Tour - Driving to Downtown Westerville",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=5egM39ULSlY,15:13,Train,Full,United States of America,Ohio,90,60
196,5g1_o6u0x2U,[4K] Los Angeles - Melrose Ave Westbound Entire Length Silver Lake to West Hollywood California,omw,https://www.youtube.com/watch?v=5g1_o6u0x2U,23:39,Train,Full,United States of America,California,90,30
197,5j558lg3eWU,Little Havana driving tour driving in little Havana Miami Miami Florida USA,City Driving Tour,https://www.youtube.com/watch?v=5j558lg3eWU,11:04,Train,Full,United States of America,Florida,90,30
198,5kf-CgujL-c,Driving In Downtown Qingdao A Sailing City With Tsingtao Beer Shandong China 山东青岛,Walk East,https://www.youtube.com/watch?v=5kf-CgujL-c,1:32:56,Train,Full,China,Shandong,180,30
199,5oepXjx1q1A,"Driving in Chicago, Illinois (Part 1) - Lake Shore Drive",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=5oepXjx1q1A,15:10,Train,Full,United States of America,Illinois,90,60
200,5ovdmJZ4RNE,Driving Istanbul Turkey | From European Side to Asian Side via Bosphorus Bridge [4K UHD 60fps] 2022,Road Therapy,https://www.youtube.com/watch?v=5ovdmJZ4RNE,34:26,Train,Full,Turkey,Istanbul,90,60
201,5p57_4jrCbE,Birmingham Al - 4K HDR - Relaxing Rainy Day Drive Downtown,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=5p57_4jrCbE,37:59,Train,Full,United States of America,Alabama,90,30
202,5r8kn1jeHJQ,_Driving-Malibu Pacific Coast Highway Driving at Night [8K HDR] 60FPS Californias Best Drive ASMR,Relaxing Scenes - Driving,https://www.youtube.com/watch?v=5r8kn1jeHJQ,51:21,Train,Full,United States of America,California,90,30
203,5rpa51f8zVU,【4K】東京ドライブTOKYO DRIVE354km2023年1月,guruguru,https://www.youtube.com/watch?v=5rpa51f8zVU,1:17:48,Train,Full,Japan,Tokyo,90,30
204,5st726hSDgc,Bruxelles | 4K Drive,The Driving Channel,https://www.youtube.com/watch?v=5st726hSDgc,24:22,Train,Mini,Belgium,Brussels,90,60
205,5vUF7hbhiAs,Orlando 4K - Night Drive,J Utah,https://www.youtube.com/watch?v=5vUF7hbhiAs,55:57,Train,Full,United States of America,Florida,90,30
206,5vbIV_mUez4,[4K] Los Angeles DTLA to Venice Beach Venice Blvd Entire Length Westbound Driving Tour CA,omw,https://www.youtube.com/watch?v=5vbIV_mUez4,47:40,Train,Full,United States of America,California,90,30
207,5wTrV2WQBVM,湖北巴东县开车至兴山县昭君镇-山间云雾缭绕犹如行驶在仙境之中-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=5wTrV2WQBVM,2:02:27,Train,Full,China,Hubei,90,60
208,5ycphuqhqE8,Driving Downtown Shanghai In The Morning The Beauty of Classic Streets 4K 早安上海,Walk East,https://www.youtube.com/watch?v=5ycphuqhqE8,42:11,Train,Full,China,Shanghai,180,30
209,5zIaipP3gRk,Driving Downtown - Bethesda 4K - Maryland USA,J Utah,https://www.youtube.com/watch?v=5zIaipP3gRk,18:54,Train,Full,United States of America,Maryland,90,30
210,6-OH5y82UJg,"Driving in Shenzhen, China, the most perfect urban traffic｜4K HDR",Driving in China,https://www.youtube.com/watch?v=6-OH5y82UJg,52:17,Train,Full,China,Guangdong,180,60
211,64eF7S1REIs,Nashville TN - 4K HDR - Join us and Experience this Relaxing Ride as we Drive Downtown [ASMR],The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=64eF7S1REIs,57:33,Train,Full,United States of America,Tennessee,90,30
212,664DfGuDfNs,Wheels Around The World New York City: Midtown Manhattan to Downtown Brooklyn (4K),Wheels Around The World,https://www.youtube.com/watch?v=664DfGuDfNs,36:29,Train,Full,United States of America,New York,90,60
213,67B78_Z3cD4,探寻美丽富春江村居｜江心桐洲岛｜Explore the beautiful countryside along the Hangzhou Fuchun River｜Driving -4K,Zhejiang Street Scenes,https://www.youtube.com/watch?v=67B78_Z3cD4,1:27:06,Train,Full,China,Zhejiang,90,60
214,6CadnBQGLdE,Driving Downtown - Madrid 4K - Night Drive,J Utah,https://www.youtube.com/watch?v=6CadnBQGLdE,49:19,Train,Full,Spain,Madrid,90,30
215,6GjWQjs5YWY,安徽省S345省道驾车之旅-一条适合自驾游的农村道路,中国街景 Chinese Street View,https://www.youtube.com/watch?v=6GjWQjs5YWY,2:26:23,Train,Full,China,Anhui,90,60
216,6HL784Ayks0,"The final stretch across Nevada, eastbound on Interstate 80: Wells to West Wendover & Utah in 4K HD",takemytripdotcom,https://www.youtube.com/watch?v=6HL784Ayks0,1:02:24,Train,Full,United States of America,Nevada,90,60
217,6JLSmFImuzA,4K DRIVE USA North Miami to Midtown FLORIDA along US1 Travel,4K DRIVE,https://www.youtube.com/watch?v=6JLSmFImuzA,30:57,Train,Full,United States of America,Florida,90,60
218,6K9aS8GvzIw,"Scenic Utah Route 12 through Red Canyon, and on into Bryce Canyon National Park, real-time 4K",takemytripdotcom,https://www.youtube.com/watch?v=6K9aS8GvzIw,31:48,Train,Full,United States of America,Utah,90,60
219,6LVLMZ1otGo,4K DRIVE Punta Colorada - San Francisco MALDONADO Uruguay UY,4K DRIVE,https://www.youtube.com/watch?v=6LVLMZ1otGo,14:27,Train,Full,Uruguay,Maldonado,90,60
220,6NmsxBtRjDk,黄海之滨，水清滩平，中国最美海岸线之一，青岛黄岛区驾车游览｜4K,Memery World 中国记忆,https://www.youtube.com/watch?v=6NmsxBtRjDk,1:24:41,Train,Full,China,Shandong,180,30
221,6OeeeU5yPIc,"Driving in Shenzhen, China, the fastest growing city in the world | 4K HDR",Driving in China,https://www.youtube.com/watch?v=6OeeeU5yPIc,55:39,Train,Full,China,Guangdong,180,60
222,6RVav_QXoYY,Driving from Queens to Manhattan,NYC Taxi Driver,https://www.youtube.com/watch?v=6RVav_QXoYY,51:52,Train,Full,United States of America,New York,90,60
223,6ZPEDpyTfcU,4K DRIVE Highway I95 Miami FLORIDA USA driving vlog,4K DRIVE,https://www.youtube.com/watch?v=6ZPEDpyTfcU,21:58,Train,Full,United States of America,Florida,90,60
224,6caKp4fPy54,Beach Town Driving - St Pete Beach Florida USA,J Utah,https://www.youtube.com/watch?v=6caKp4fPy54,10:17,Train,Full,United States of America,Florida,90,30
225,6lEKQRHU910,"A Craving for Cook Out takes me off course to Hinesville, Georgia: 4k Drive from Savannah",takemytripdotcom,https://www.youtube.com/watch?v=6lEKQRHU910,58:59,Train,Full,United States of America,Georgia,90,60
226,6lXWYkzVx7E,Philadelphia 4K - Driving Downtown - USA,J Utah,https://www.youtube.com/watch?v=6lXWYkzVx7E,52:22,Train,Full,United States of America,Pennsylvania,90,30
227,6puxKJ9vgCg,【4K】東京ドライブTOKYO DRIVE333km2023年3月,guruguru,https://www.youtube.com/watch?v=6puxKJ9vgCg,1:26:17,Train,Full,Japan,Tokyo,90,30
